Order_ID,Order_Date,Region,City,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-11873,2022-12-19,WEST,Phoenix,Furniture,Machines,1264.24,4,0.1,-61.35
ORD-11874,2022-05-10,east,Houston,Technology,Chairs,1104.55,1,0.1,48.01
ORD-11875,2022-06-05,Central,Houston,Office Supplies,Chairs,822.51,9,0.0,93.88
ORD-11876,2022-03-15,South,Chicago,Technology,Machines,893.71,4,,312.73
ORD-11877,2022-12-08,Central,Los Angeles,Technology,Tables,772.37,9,,314.85
ORD-11878,2022-03-31,South,Los Angeles,Technology,Storage,460.37,6,0.1,104.53
ORD-11879,2022-03-08,East,Los Angeles,Furniture,Tables,856.23,1,0.1,74.46
ORD-11880,2022-08-24,east,San Antonio,Technology,Storage,1039.55,3,0.1,2.51
ORD-11881,2022-07-19,South,Dallas,Technology,Phones,1312.52,2,0.2,576.57
ORD-11882,2022-11-28,Central,Houston,furniture,Paper,961.71,9,0.3,422.97
ORD-11883,2022-08-15,east,Los Angeles,furniture,Paper,1146.46,1,0.2,464.3
ORD-11884,2022-12-14,east,Houston,furniture,Tables,256.91,9,,82.57
ORD-11885,2022-08-21,South,Chicago,Office Supplies,Tables,703.11,9,0.0,31.97
ORD-11886,2022-09-23,South,New York,Office Supplies,Tables,33.81,8,0.3,11.5
ORD-11887,2022-03-27,West,Dallas,furniture,Binders,385.08,8,0.0,36.69
ORD-11888,2022-04-12,West,San Antonio,Furniture,Accessories,1095.16,1,,50.45
ORD-11889,2022-08-02,east,Phoenix,Furniture,Machines,1487.88,8,,441.78
ORD-11890,2022-04-18,WEST,,furniture,Storage,166.78,3,0.0,-17.05
ORD-11891,2022-06-14,WEST,,Office Supplies,Paper,614.21,7,0.0,-74.23
ORD-11892,2022-04-01,West,Houston,Office Supplies,Storage,1204.11,1,0.0,143.01
ORD-11893,2022-07-11,Central,Chicago,Furniture,Tables,321.97,1,,37.79
ORD-11894,2022-12-01,East,Phoenix,Technology,Binders,841.53,5,0.1,326.0
ORD-11895,2022-03-27,east,Dallas,Furniture,Tables,1104.95,5,0.0,-82.11
ORD-11896,2022-08-10,East,San Antonio,Technology,Storage,931.66,8,0.3,-70.83
ORD-11897,2022-12-29,West,San Jose,Office Supplies,Accessories,298.28,7,,-18.35
ORD-11898,2022-04-11,South,New York,Office Supplies,Paper,545.97,8,0.2,-72.15
ORD-11899,2022-08-14,east,Phoenix,furniture,Accessories,1180.01,6,0.2,-126.21
ORD-11900,2022-12-30,West,Dallas,Office Supplies,Machines,840.26,6,0.3,206.64
ORD-11901,2022-03-01,Central,San Antonio,Technology,Phones,27.74,2,0.1,3.02
ORD-11902,2022-09-07,east,Houston,Furniture,Binders,1146.27,6,0.0,353.24
ORD-11903,2022-02-17,east,Phoenix,furniture,Accessories,72.26,5,,32.2
ORD-11904,2022-04-27,WEST,San Jose,Technology,Binders,1123.69,3,0.0,275.78
ORD-11905,2022-08-15,South,,Furniture,Tables,319.67,6,,-38.27
ORD-11906,2022-12-28,east,Los Angeles,Furniture,Phones,1437.95,8,0.2,-125.48
ORD-11907,2022-02-02,South,Chicago,Furniture,Storage,564.55,9,0.0,213.74
ORD-11908,2022-02-13,West,Houston,Office Supplies,Accessories,503.86,1,0.3,83.89
ORD-11909,2022-06-14,Central,Dallas,Furniture,Accessories,240.35,3,0.1,82.9
ORD-11910,2022-12-11,Central,San Jose,Office Supplies,Chairs,472.29,3,0.3,171.9
ORD-11911,2022-10-19,east,New York,Furniture,Paper,1317.44,8,0.1,535.68
ORD-11912,2022-12-03,east,Phoenix,Furniture,Storage,1494.57,1,0.0,627.57
ORD-11913,2022-12-10,West,Dallas,Office Supplies,Accessories,565.1,5,0.0,103.35
ORD-11914,2022-10-14,WEST,New York,Office Supplies,Accessories,683.94,3,0.1,37.35
ORD-11915,2022-12-30,WEST,Houston,Technology,Storage,1088.66,2,0.2,464.99
ORD-11916,2022-08-13,WEST,Phoenix,Furniture,Phones,1331.57,8,,237.61
ORD-11917,2022-10-13,South,San Antonio,Office Supplies,Binders,897.71,3,0.3,-100.05
ORD-11918,2022-07-23,WEST,San Antonio,Technology,Storage,599.46,7,0.3,141.27
ORD-11919,2022-06-21,Central,,Technology,Binders,630.68,1,0.3,127.78
ORD-11920,2022-01-12,South,Chicago,Office Supplies,Phones,1049.51,6,0.0,406.66
ORD-11921,2022-11-03,West,Dallas,Furniture,Phones,24.76,3,0.3,5.99
ORD-11922,2022-05-01,Central,Chicago,Technology,Machines,936.99,8,,55.69
ORD-11923,2022-09-01,Central,San Jose,Furniture,Tables,546.13,6,,234.69
ORD-11924,2022-06-01,East,Houston,Furniture,Chairs,1195.41,2,0.1,395.65
ORD-11925,2022-06-01,West,San Antonio,Technology,Phones,157.63,6,0.0,35.98
ORD-11926,2022-07-07,West,San Jose,Office Supplies,Machines,890.54,7,,22.94
ORD-11927,2022-01-13,East,Phoenix,Furniture,Machines,731.84,5,0.2,54.25
ORD-11928,2022-04-01,South,San Antonio,furniture,Machines,970.64,3,0.0,244.58
ORD-11929,2022-07-19,WEST,Chicago,Office Supplies,Phones,115.98,4,0.0,-12.39
ORD-11930,2022-03-15,WEST,Dallas,Technology,Binders,878.38,4,,3.52
ORD-11931,2022-09-13,WEST,Houston,furniture,Phones,851.0,6,0.2,236.87
ORD-11932,2022-10-03,WEST,San Antonio,Furniture,Storage,849.78,1,0.1,117.28
ORD-11933,2022-11-24,WEST,San Jose,Office Supplies,Tables,913.16,4,,83.5
ORD-11934,2022-11-25,East,Houston,furniture,Tables,1021.17,4,0.2,-60.38
ORD-11935,2022-03-12,West,San Jose,Office Supplies,Storage,1211.38,1,0.0,139.44
ORD-11936,2022-03-19,South,San Antonio,Furniture,Accessories,419.33,9,0.2,131.01
ORD-11937,2022-10-11,Central,Dallas,Office Supplies,Phones,1241.07,4,0.0,10.43
ORD-11938,2022-05-10,WEST,New York,furniture,Paper,757.42,7,,-111.16
ORD-11939,2022-02-12,East,Dallas,Office Supplies,Chairs,134.05,3,,33.66
ORD-11940,2022-01-08,South,San Antonio,Technology,Machines,106.66,3,0.3,46.25
ORD-11941,2022-01-13,South,Chicago,Technology,Phones,514.67,8,0.3,110.19
ORD-11942,2022-08-01,South,Dallas,furniture,Tables,1181.65,8,0.3,-92.22
ORD-11943,2022-04-21,East,Phoenix,Office Supplies,Chairs,1067.37,1,,45.3
ORD-11944,2022-10-18,Central,Chicago,furniture,Paper,1187.15,2,0.1,439.94
ORD-11945,2022-01-23,WEST,Chicago,Office Supplies,Accessories,785.56,8,,-8.22
ORD-11946,2022-10-29,South,Chicago,Furniture,Binders,671.49,1,0.2,144.11
ORD-11947,2022-09-11,East,Houston,Technology,Binders,238.23,8,,21.82
ORD-11948,2022-01-15,West,Los Angeles,Furniture,Paper,505.73,8,,-12.79
ORD-11949,2022-05-10,East,Los Angeles,Office Supplies,Phones,662.35,2,0.0,223.9
ORD-11950,2022-03-02,East,New York,Furniture,Phones,151.13,4,0.0,44.69
ORD-11951,2022-04-25,East,San Jose,furniture,Chairs,346.51,6,0.0,85.57
ORD-11952,2022-11-16,South,San Jose,furniture,Chairs,905.37,9,,-7.42
ORD-11953,2022-11-04,East,Chicago,Office Supplies,Accessories,1108.78,8,0.1,-101.22
ORD-11954,2022-11-21,West,Los Angeles,Technology,Phones,1497.55,8,0.2,293.06
ORD-11955,2022-03-08,South,New York,furniture,Tables,1401.01,7,0.2,255.27
ORD-11956,2022-09-06,West,Houston,Technology,Binders,971.0,9,0.1,-35.9
ORD-11957,2022-06-24,east,Chicago,Office Supplies,Accessories,643.45,2,0.1,-74.8
ORD-11958,2022-12-05,East,Phoenix,Technology,Machines,961.54,3,0.2,-97.67
ORD-11959,2022-01-02,WEST,Houston,Office Supplies,Chairs,1182.76,8,0.3,527.11
ORD-11960,2022-06-21,WEST,New York,Furniture,Machines,195.14,6,0.0,62.47
ORD-11961,2022-11-30,South,Houston,Office Supplies,Tables,626.66,9,0.0,252.66
ORD-11962,2022-10-11,WEST,Phoenix,Furniture,Phones,1262.91,4,0.2,-41.63
ORD-11963,2022-02-23,South,San Jose,Office Supplies,Storage,588.07,8,0.1,250.72
ORD-11964,2022-03-08,East,Houston,furniture,Chairs,866.37,3,0.3,-55.8
ORD-11965,2022-04-12,Central,New York,furniture,Accessories,889.9,3,0.2,138.33
ORD-11966,2022-04-30,Central,San Jose,Technology,Storage,293.02,8,0.0,101.92
ORD-11967,2022-07-10,West,San Jose,Office Supplies,Tables,556.11,5,,33.3
ORD-11968,2022-10-31,East,San Jose,Office Supplies,Machines,515.08,3,0.1,54.03
ORD-11969,2022-02-16,WEST,Phoenix,Office Supplies,Paper,,1,,-4.3
ORD-11970,2022-08-10,East,Phoenix,Technology,Binders,55.8,3,0.2,-4.25
ORD-11971,2022-01-21,east,San Jose,furniture,Paper,1250.91,9,0.0,277.38
ORD-11972,2022-06-07,Central,Houston,Office Supplies,Paper,424.14,5,0.3,108.29
ORD-11973,2022-12-14,WEST,Phoenix,Technology,Paper,786.76,2,,248.93
ORD-11974,2022-06-08,Central,Dallas,Office Supplies,Tables,462.11,7,0.3,85.03
ORD-11975,2022-08-23,East,Houston,Furniture,Binders,1412.21,2,0.0,335.34
ORD-11976,2022-05-30,WEST,Chicago,Office Supplies,Tables,403.76,4,,-57.29
ORD-11977,2022-09-14,West,Phoenix,Furniture,Paper,655.89,7,0.3,-34.56
ORD-11978,2022-06-14,East,Houston,Technology,Chairs,1311.64,4,0.3,578.37
ORD-11979,2022-03-18,West,Chicago,Technology,Paper,1266.06,7,,-132.18
ORD-11980,2022-03-26,WEST,Phoenix,furniture,Chairs,295.43,7,0.0,76.01
ORD-11981,2022-02-15,Central,Chicago,Office Supplies,Accessories,1207.91,1,0.3,-53.57
ORD-11982,2022-02-16,east,San Antonio,Technology,Paper,698.12,6,0.2,195.5
ORD-11983,2022-08-01,South,Phoenix,furniture,Storage,734.79,9,,201.03
ORD-11984,2022-02-28,Central,San Antonio,Office Supplies,Tables,217.55,2,0.1,-2.06
ORD-11985,2022-02-23,West,New York,Technology,Paper,139.29,3,0.1,1.64
ORD-11986,2022-12-08,East,New York,Furniture,Tables,1097.35,5,0.0,266.51
ORD-11987,2022-01-12,WEST,Houston,Technology,Machines,754.76,9,0.2,63.44
ORD-11988,2022-07-11,Central,Los Angeles,Furniture,Paper,666.54,4,0.3,-22.18
ORD-11989,2022-01-06,east,San Antonio,furniture,Storage,1099.67,1,0.1,317.81
ORD-11990,2022-11-05,WEST,San Antonio,furniture,Paper,1152.96,4,0.0,-66.31
ORD-11991,2022-05-24,West,New York,Office Supplies,Phones,255.18,6,0.2,92.73
ORD-11992,2022-12-12,WEST,San Antonio,Office Supplies,Accessories,923.13,5,0.2,146.59
ORD-11993,2022-09-18,WEST,Los Angeles,Office Supplies,Machines,220.32,1,0.0,-19.08
ORD-11994,2022-03-14,East,San Jose,furniture,Tables,1132.04,4,0.0,301.62
ORD-11995,2022-06-23,South,Chicago,Furniture,Machines,992.29,6,0.3,160.25
ORD-11996,2022-08-20,West,Chicago,Office Supplies,Accessories,1435.79,4,0.0,41.4
ORD-11997,2022-09-27,East,Los Angeles,Office Supplies,Tables,122.06,9,0.3,12.64
ORD-11998,2022-12-28,South,San Antonio,furniture,Tables,104.44,5,0.3,3.03
ORD-11999,2022-08-10,East,San Antonio,Furniture,Phones,437.64,8,,3.42
ORD-10233,2022-11-03,east,Phoenix,Technology,Binders,748.93,3,0.0,329.41
ORD-10377,2022-09-15,South,San Jose,furniture,Accessories,54.44,8,0.0,-0.86
ORD-10521,2022-07-08,West,Los Angeles,Technology,Machines,583.72,5,0.2,
ORD-11831,2022-09-21,WEST,New York,Technology,Phones,910.78,7,0.3,103.07
ORD-10733,2022-11-04,east,Houston,Furniture,Accessories,794.14,8,,-60.18
ORD-10648,2022-07-10,East,New York,Office Supplies,Tables,1187.97,2,0.2,475.81
ORD-11126,2022-02-20,South,Houston,furniture,Storage,148.74,4,0.1,65.45
ORD-10465,2022-02-22,East,Houston,Office Supplies,Chairs,574.81,1,,-32.97
ORD-10504,2022-04-05,South,San Antonio,furniture,Chairs,1033.4,1,0.0,279.73
ORD-11950,2022-03-02,East,New York,Furniture,Phones,151.13,4,0.0,44.69
ORD-11975,2022-08-23,East,Houston,Furniture,Binders,1412.21,2,0.0,335.34
ORD-11522,2022-07-08,South,New York,furniture,Tables,540.4,9,,178.83
ORD-10445,2022-12-31,South,San Antonio,Technology,Accessories,1421.93,2,,198.9
ORD-11754,2022-02-16,West,Phoenix,Office Supplies,Phones,1464.29,7,0.1,
ORD-10298,2022-12-05,East,Houston,Office Supplies,Accessories,941.88,1,0.2,102.85
ORD-11202,2022-03-27,WEST,Chicago,furniture,Storage,52.74,3,0.1,3.99
ORD-10921,2022-01-12,South,Phoenix,furniture,Tables,741.4,6,0.1,187.75
ORD-10295,2022-06-26,east,Dallas,Office Supplies,Binders,792.92,1,0.3,333.17
ORD-11462,2022-06-06,West,New York,furniture,Storage,177.76,1,0.3,44.84
ORD-10576,2022-11-12,Central,Houston,Office Supplies,Chairs,237.67,1,,57.06
ORD-10770,2022-03-22,West,Los Angeles,Furniture,Storage,183.73,6,0.0,-17.06
ORD-10186,2022-03-23,WEST,Chicago,Technology,Chairs,1229.49,9,0.0,157.87
ORD-11307,2022-10-24,West,Chicago,furniture,Binders,1206.56,2,0.0,-168.21
ORD-11638,2022-01-25,West,Houston,Technology,Storage,1488.88,4,,
ORD-11891,2022-06-14,WEST,,Office Supplies,Paper,614.21,7,0.0,-74.23
ORD-10341,2022-02-19,East,Phoenix,Office Supplies,Storage,720.74,3,,-77.39
ORD-11278,2022-05-15,Central,Houston,furniture,Accessories,230.89,6,,24.79
ORD-10817,2022-08-09,WEST,,Office Supplies,Storage,610.52,7,0.1,274.68
ORD-10419,2022-09-18,Central,Houston,Technology,Paper,1133.51,6,,353.67
ORD-10633,2022-09-02,east,Houston,Office Supplies,Storage,807.53,7,0.2,7.86
ORD-10026,2022-10-02,Central,Chicago,furniture,Chairs,315.52,9,,66.18
ORD-10196,2022-08-06,Central,Chicago,Technology,Storage,1094.41,3,0.3,-103.9
ORD-11356,2022-09-02,West,Chicago,Technology,Paper,1353.04,6,0.1,-194.02
ORD-10456,2022-09-27,WEST,Dallas,Technology,Storage,36.8,7,0.3,8.5
ORD-10362,2022-11-29,South,Chicago,Office Supplies,Paper,698.21,1,0.2,-61.68
ORD-10528,2022-08-21,east,San Jose,furniture,Paper,103.44,2,,-6.24
ORD-10191,2022-11-17,East,Houston,furniture,Chairs,1347.88,3,0.0,-141.56
ORD-11215,2022-10-15,east,New York,Furniture,Accessories,346.74,9,0.1,-15.14
ORD-10843,2022-03-18,South,Dallas,Furniture,Tables,1442.38,9,0.2,-203.11
ORD-10475,2022-10-06,South,San Antonio,Office Supplies,Binders,1489.59,2,0.0,633.75
ORD-11677,2022-01-27,WEST,New York,Furniture,Machines,616.41,3,0.1,80.53
ORD-11354,2022-09-11,WEST,Los Angeles,Technology,Tables,740.27,7,0.1,99.54
ORD-11636,2022-01-21,WEST,New York,furniture,Phones,610.99,5,,-30.51
ORD-10163,2022-11-05,South,Phoenix,Furniture,Accessories,812.95,4,0.2,203.37
ORD-11302,2022-05-20,Central,Los Angeles,furniture,Paper,96.92,1,0.0,36.31
ORD-10360,2022-02-23,east,San Jose,furniture,Phones,594.49,8,0.2,-69.66
ORD-10282,2022-10-28,South,Los Angeles,Furniture,Machines,575.86,2,0.3,
ORD-11502,2022-09-12,East,Houston,Technology,Tables,57.95,2,0.2,8.19
ORD-11279,2022-05-24,East,,Technology,Accessories,758.35,1,0.3,152.68
ORD-11958,2022-12-05,East,Phoenix,Technology,Machines,961.54,3,0.2,-97.67
